supply_and_consumption,year,energy_source,data
Medn. pomorska skladiča,2017,Hidro energija,
Medn. pomorska skladiča,2017,Naftni proizvodi,-6245.008500000001
Medn. pomorska skladiča,2017,Nuklearna energija,
Medn. pomorska skladiča,2017,Obnovljivi viri in odpadki,0
Medn. pomorska skladiča,2017,Surova nafta,
Medn. pomorska skladiča,2017,Toplota,
Medn. pomorska skladiča,2017,Trdna goriva,
Medn. pomorska skladiča,2017,Zemeljski plin,
Oskrba z energijo,2017,Električna energija,-1856.375999999997
Oskrba z energijo,2017,Energetski viri-SKUPAJ,291472.0565883637
Oskrba z energijo,2017,"Geoterm., sončna itd.",3628.3628
Oskrba z energijo,2017,Hidro energija,13926.042
Oskrba z energijo,2017,Naftni proizvodi,98026.68662200005
Oskrba z energijo,2017,Nuklearna energija,68566.60363636364
Oskrba z energijo,2017,Obnovljivi viri in odpadki,30503.473188
Oskrba z energijo,2017,Surova nafta,-0.000000000000002
Oskrba z energijo,2017,Toplota,0
Oskrba z energijo,2017,Trdna goriva,47756.684822
Oskrba z energijo,2017,Zemeljski plin,30920.57952
Reklasifikacije,2017,Električna energija,
Reklasifikacije,2017,Energetski viri-SKUPAJ,
Reklasifikacije,2017,"Geoterm., sončna itd.",
Reklasifikacije,2017,Hidro energija,
Reklasifikacije,2017,Naftni proizvodi,
Reklasifikacije,2017,Nuklearna energija,
Reklasifikacije,2017,Obnovljivi viri in odpadki,
Reklasifikacije,2017,Surova nafta,
Reklasifikacije,2017,Toplota,
Reklasifikacije,2017,Trdna goriva,
Reklasifikacije,2017,Zemeljski plin,
Spremembe zalog,2017,Električna energija,
Spremembe zalog,2017,Energetski viri-SKUPAJ,-3155.485898801026
Spremembe zalog,2017,"Geoterm., sončna itd.",
Spremembe zalog,2017,Hidro energija,
Spremembe zalog,2017,Naftni proizvodi,-3402.083587948491
Spremembe zalog,2017,Nuklearna energija,
Spremembe zalog,2017,Obnovljivi viri in odpadki,-142.243753
Spremembe zalog,2017,Surova nafta,-0.268008
Spremembe zalog,2017,Toplota,
Spremembe zalog,2017,Trdna goriva,389.1094501474651
Spremembe zalog,2017,Zemeljski plin,
Statistične razlike,2017,Električna energija,0
Statistične razlike,2017,Energetski viri-SKUPAJ,256.4457780000521
Statistične razlike,2017,"Geoterm., sončna itd.",0
Statistične razlike,2017,Hidro energija,-0.000000000001819
Statistične razlike,2017,Naftni proizvodi,0
Statistične razlike,2017,Nuklearna energija,0
Statistične razlike,2017,Obnovljivi viri in odpadki,0.000306000005367
Statistične razlike,2017,Surova nafta,-0.000000000000002
Statistične razlike,2017,Toplota,-0.001000000000204
Statistične razlike,2017,Trdna goriva,256.4464720000015
Statistične razlike,2017,Zemeljski plin,0
Transformacija-elektrarne-male HE,2017,Električna energija,418.5612
Transformacija-elektrarne-male HE,2017,Energetski viri-SKUPAJ,0
Transformacija-elektrarne-male HE,2017,"Geoterm., sončna itd.",
Transformacija-elektrarne-male HE,2017,Hidro energija,-418.5612
Transformacija-elektrarne-male HE,2017,Naftni proizvodi,
Transformacija-elektrarne-male HE,2017,Nuklearna energija,
Transformacija-elektrarne-male HE,2017,Obnovljivi viri in odpadki,
Transformacija-elektrarne-male HE,2017,Surova nafta,
Transformacija-elektrarne-male HE,2017,Toplota,
Transformacija-elektrarne-male HE,2017,Trdna goriva,
Transformacija-elektrarne-male HE,2017,Zemeljski plin,
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Električna energija,36947.196
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Energetski viri-SKUPAJ,-45243.96017336365
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,"Geoterm., sončna itd.",-49.2696
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Hidro energija,-13244.8068
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Naftni proizvodi,-50.7366
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Nuklearna energija,-68566.60363636364
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Obnovljivi viri in odpadki,-44.77289700000001
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Surova nafta,
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Toplota,
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Trdna goriva,-109.45
Transformacija-elektrarne-proizvajalci po glavni dejavnosti,2017,Zemeljski plin,-125.51664
Transformacija-elektrarne-samoproizvajalci,2017,Električna energija,1259.9028
Transformacija-elektrarne-samoproizvajalci,2017,Energetski viri-SKUPAJ,-8.312400000000025
Transformacija-elektrarne-samoproizvajalci,2017,"Geoterm., sončna itd.",-993.2291999999999
Transformacija-elektrarne-samoproizvajalci,2017,Hidro energija,-262.674
Transformacija-elektrarne-samoproizvajalci,2017,Naftni proizvodi,0
Transformacija-elektrarne-samoproizvajalci,2017,Nuklearna energija,
Transformacija-elektrarne-samoproizvajalci,2017,Obnovljivi viri in odpadki,-12.312
Transformacija-elektrarne-samoproizvajalci,2017,Surova nafta,
Transformacija-elektrarne-samoproizvajalci,2017,Toplota,
Transformacija-elektrarne-samoproizvajalci,2017,Trdna goriva,0
Transformacija-elektrarne-samoproizvajalci,2017,Zemeljski plin,0
Transformacija-elektrarne-skupaj,2017,Električna energija,38625.65999999999
Transformacija-elektrarne-skupaj,2017,Energetski viri-SKUPAJ,-45252.27257336365
Transformacija-elektrarne-skupaj,2017,"Geoterm., sončna itd.",-1042.4988
Transformacija-elektrarne-skupaj,2017,Hidro energija,-13926.042
Transformacija-elektrarne-skupaj,2017,Naftni proizvodi,-50.7366
Transformacija-elektrarne-skupaj,2017,Nuklearna energija,-68566.60363636364
Transformacija-elektrarne-skupaj,2017,Obnovljivi viri in odpadki,-57.08489700000001
Transformacija-elektrarne-skupaj,2017,Surova nafta,0
Transformacija-elektrarne-skupaj,2017,Toplota,0
Transformacija-elektrarne-skupaj,2017,Trdna goriva,-109.45
Transformacija-elektrarne-skupaj,2017,Zemeljski plin,-125.51664
Transformacija-plinarne,2017,Električna energija,
Transformacija-plinarne,2017,Energetski viri-SKUPAJ,0
Transformacija-plinarne,2017,"Geoterm., sončna itd.",
Transformacija-plinarne,2017,Hidro energija,
Transformacija-plinarne,2017,Naftni proizvodi,
Transformacija-plinarne,2017,Nuklearna energija,
Transformacija-plinarne,2017,Obnovljivi viri in odpadki,
Transformacija-plinarne,2017,Surova nafta,
Transformacija-plinarne,2017,Toplota,
Transformacija-plinarne,2017,Trdna goriva,
Transformacija-plinarne,2017,Zemeljski plin,
Transformacija-predelava premoga,2017,Električna energija,
Transformacija-predelava premoga,2017,Energetski viri-SKUPAJ,0
Transformacija-predelava premoga,2017,"Geoterm., sončna itd.",
Transformacija-predelava premoga,2017,Hidro energija,
Transformacija-predelava premoga,2017,Naftni proizvodi,
Transformacija-predelava premoga,2017,Nuklearna energija,
Transformacija-predelava premoga,2017,Obnovljivi viri in odpadki,
Transformacija-predelava premoga,2017,Surova nafta,
Transformacija-predelava premoga,2017,Toplota,
Transformacija-predelava premoga,2017,Trdna goriva,
Transformacija-predelava premoga,2017,Zemeljski plin,
Transformacija-rafinerije,2017,Električna energija,
Transformacija-rafinerije,2017,Energetski viri-SKUPAJ,0
Transformacija-rafinerije,2017,"Geoterm., sončna itd.",
Transformacija-rafinerije,2017,Hidro energija,
Transformacija-rafinerije,2017,Naftni proizvodi,
Transformacija-rafinerije,2017,Nuklearna energija,
Transformacija-rafinerije,2017,Obnovljivi viri in odpadki,
Transformacija-rafinerije,2017,Surova nafta,
Transformacija-rafinerije,2017,Toplota,
Transformacija-rafinerije,2017,Trdna goriva,
Transformacija-rafinerije,2017,Zemeljski plin,
Transformacija-skupaj,2017,Električna energija,58774.40639999999
Transformacija-skupaj,2017,Energetski viri-SKUPAJ,-70369.79741936366
Transformacija-skupaj,2017,"Geoterm., sončna itd.",-1087.5928
Transformacija-skupaj,2017,Hidro energija,-13926.042
Transformacija-skupaj,2017,Naftni proizvodi,-357.91245
Transformacija-skupaj,2017,Nuklearna energija,-68566.60363636364
Transformacija-skupaj,2017,Obnovljivi viri in odpadki,-3961.108897
Transformacija-skupaj,2017,Surova nafta,0
Transformacija-skupaj,2017,Toplota,9451.215
Transformacija-skupaj,2017,Trdna goriva,-45583.579676
Transformacija-skupaj,2017,Zemeljski plin,-5112.57936
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Električna energija,19194.12
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Energetski viri-SKUPAJ,-24373.10583
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,"Geoterm., sončna itd.",
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Hidro energija,
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Naftni proizvodi,-107.33055
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Nuklearna energija,
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Obnovljivi viri in odpadki,-2748.297
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Surova nafta,
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Toplota,7440.661
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Trdna goriva,-45046.68520000001
Transformacija-termoelektrarne toplarne-proizvajalci po glavni dejavnosti,2017,Zemeljski plin,-3105.574079999999
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Električna energija,954.6264
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Energetski viri-SKUPAJ,-488.5722559999999
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,"Geoterm., sončna itd.",
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Hidro energija,
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Naftni proizvodi,-0.8094
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Nuklearna energija,
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Obnovljivi viri in odpadki,-633.761
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Surova nafta,
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Toplota,127.593
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Trdna goriva,-297.391656
Transformacija-termoelektrarne toplarne-samoproizvajalci,2017,Zemeljski plin,-638.8296
Transformacija-termoelektrarne toplarne-skupaj,2017,Električna energija,20148.7464
Transformacija-termoelektrarne toplarne-skupaj,2017,Energetski viri-SKUPAJ,-24861.678086
Transformacija-termoelektrarne toplarne-skupaj,2017,"Geoterm., sončna itd.",0
Transformacija-termoelektrarne toplarne-skupaj,2017,Hidro energija,0
Transformacija-termoelektrarne toplarne-skupaj,2017,Naftni proizvodi,-108.13995
Transformacija-termoelektrarne toplarne-skupaj,2017,Nuklearna energija,0
Transformacija-termoelektrarne toplarne-skupaj,2017,Obnovljivi viri in odpadki,-3382.058
Transformacija-termoelektrarne toplarne-skupaj,2017,Surova nafta,0
Transformacija-termoelektrarne toplarne-skupaj,2017,Toplota,7568.254
Transformacija-termoelektrarne toplarne-skupaj,2017,Trdna goriva,-45344.07685600001
Transformacija-termoelektrarne toplarne-skupaj,2017,Zemeljski plin,-3744.403679999999
Transformacija-toplarne,2017,Električna energija,
Transformacija-toplarne,2017,Energetski viri-SKUPAJ,-255.8467600000001
Transformacija-toplarne,2017,"Geoterm., sončna itd.",-45.09399999999999
Transformacija-toplarne,2017,Hidro energija,
Transformacija-toplarne,2017,Naftni proizvodi,-199.0359
Transformacija-toplarne,2017,Nuklearna energija,
Transformacija-toplarne,2017,Obnovljivi viri in odpadki,-521.966
Transformacija-toplarne,2017,Surova nafta,
Transformacija-toplarne,2017,Toplota,1882.961
Transformacija-toplarne,2017,Trdna goriva,-130.05282
Transformacija-toplarne,2017,Zemeljski plin,-1242.65904
Transformacija-utekočinjanje,2017,Električna energija,
Transformacija-utekočinjanje,2017,Energetski viri-SKUPAJ,0
Transformacija-utekočinjanje,2017,"Geoterm., sončna itd.",
Transformacija-utekočinjanje,2017,Hidro energija,
Transformacija-utekočinjanje,2017,Naftni proizvodi,
Transformacija-utekočinjanje,2017,Nuklearna energija,
Transformacija-utekočinjanje,2017,Obnovljivi viri in odpadki,
Transformacija-utekočinjanje,2017,Surova nafta,
Transformacija-utekočinjanje,2017,Toplota,
Transformacija-utekočinjanje,2017,Trdna goriva,
Transformacija-utekočinjanje,2017,Zemeljski plin,
Uvoz,2017,Električna energija,32877.1152
Uvoz,2017,Energetski viri-SKUPAJ,268963.7383007415
Uvoz,2017,"Geoterm., sončna itd.",
Uvoz,2017,Hidro energija,
Uvoz,2017,Naftni proizvodi,195093.7388460595
Uvoz,2017,Nuklearna energija,
Uvoz,2017,Obnovljivi viri in odpadki,1861.662806
Uvoz,2017,Surova nafta,0
Uvoz,2017,Toplota,
Uvoz,2017,Trdna goriva,8374.021448682028
Uvoz,2017,Zemeljski plin,30757.2
Domača proizvodnja,2018,Električna energija,
Domača proizvodnja,2018,Energetski viri-SKUPAJ,148809.4064758182
Domača proizvodnja,2018,"Geoterm., sončna itd.",3578.019200000001
Domača proizvodnja,2018,Hidro energija,16935.552
Domača proizvodnja,2018,Naftni proizvodi,0
Domača proizvodnja,2018,Nuklearna energija,63015.69818181818
Domača proizvodnja,2018,Obnovljivi viri in odpadki,26958.394
Domača proizvodnja,2018,Surova nafta,36.807914
Domača proizvodnja,2018,Toplota,
Domača proizvodnja,2018,Trdna goriva,37738.73502
Domača proizvodnja,2018,Zemeljski plin,546.20016
Izvoz,2018,Električna energija,-33956.6472
Izvoz,2018,Energetski viri-SKUPAJ,-123604.518854
Izvoz,2018,"Geoterm., sončna itd.",
Izvoz,2018,Hidro energija,
Izvoz,2018,Naftni proizvodi,-88538.21294100002
Izvoz,2018,Nuklearna energija,
Izvoz,2018,Obnovljivi viri in odpadki,-626.7811439999999
Izvoz,2018,Surova nafta,-37.957244
Izvoz,2018,Toplota,
Izvoz,2018,Trdna goriva,-69.324645
Izvoz,2018,Zemeljski plin,-375.59568
Končna poraba,2018,Električna energija,49707.6283116
Končna poraba,2018,Energetski viri-SKUPAJ,211444.7872756
Končna poraba,2018,"Geoterm., sončna itd.",2599.401
Končna poraba,2018,Hidro energija,0
Končna poraba,2018,Naftni proizvodi,98104.421375
Končna poraba,2018,Nuklearna energija,0
Končna poraba,2018,Obnovljivi viri in odpadki,26272.759762
Končna poraba,2018,Surova nafta,0
Končna poraba,2018,Toplota,7433.593
Končna poraba,2018,Trdna goriva,2039.283027
Končna poraba,2018,Zemeljski plin,25287.70080000001
Končna poraba-Drugi porabniki,2018,Električna energija,12943.8936
Končna poraba-Drugi porabniki,2018,Energetski viri-SKUPAJ,20922.81355
Končna poraba-Drugi porabniki,2018,"Geoterm., sončna itd.",448.9500000000001
Končna poraba-Drugi porabniki,2018,Hidro energija,
Končna poraba-Drugi porabniki,2018,Naftni proizvodi,4103.994149999999
Končna poraba-Drugi porabniki,2018,Nuklearna energija,
Končna poraba-Drugi porabniki,2018,Obnovljivi viri in odpadki,40.537
Končna poraba-Drugi porabniki,2018,Surova nafta,
Končna poraba-Drugi porabniki,2018,Toplota,2286.87
Končna poraba-Drugi porabniki,2018,Trdna goriva,0
Končna poraba-Drugi porabniki,2018,Zemeljski plin,1098.568800000004
Končna poraba-Energetski sektor,2018,Električna energija,343.8252000000001
Končna poraba-Energetski sektor,2018,Energetski viri-SKUPAJ,498.7840900000001
Končna poraba-Energetski sektor,2018,"Geoterm., sončna itd.",0
Končna poraba-Energetski sektor,2018,Hidro energija,
Končna poraba-Energetski sektor,2018,Naftni proizvodi,31.34205
Končna poraba-Energetski sektor,2018,Nuklearna energija,
Končna poraba-Energetski sektor,2018,Obnovljivi viri in odpadki,0
Končna poraba-Energetski sektor,2018,Surova nafta,
Končna poraba-Energetski sektor,2018,Toplota,88.753
Končna poraba-Energetski sektor,2018,Trdna goriva,0
Končna poraba-Energetski sektor,2018,Zemeljski plin,34.86384
Končna poraba-Gospodinjstva,2018,Električna energija,12124.1304
Končna poraba-Gospodinjstva,2018,Energetski viri-SKUPAJ,45405.55287000001
Končna poraba-Gospodinjstva,2018,"Geoterm., sončna itd.",2038.921
Končna poraba-Gospodinjstva,2018,Hidro energija,
Končna poraba-Gospodinjstva,2018,Naftni proizvodi,5214.453149999999
Končna poraba-Gospodinjstva,2018,Nuklearna energija,
Končna poraba-Gospodinjstva,2018,Obnovljivi viri in odpadki,18243.337
Končna poraba-Gospodinjstva,2018,Surova nafta,
Končna poraba-Gospodinjstva,2018,Toplota,3137.603
Končna poraba-Gospodinjstva,2018,Trdna goriva,2.72
Končna poraba-Gospodinjstva,2018,Zemeljski plin,4644.38832
Končna poraba-Kmetijstvo in gozdarstvo,2018,Električna energija,60.67080000000001
Končna poraba-Kmetijstvo in gozdarstvo,2018,Energetski viri-SKUPAJ,3120.04305
Končna poraba-Kmetijstvo in gozdarstvo,2018,"Geoterm., sončna itd.",111.53
Končna poraba-Kmetijstvo in gozdarstvo,2018,Hidro energija,
Končna poraba-Kmetijstvo in gozdarstvo,2018,Naftni proizvodi,2947.84225
Končna poraba-Kmetijstvo in gozdarstvo,2018,Nuklearna energija,
Končna poraba-Kmetijstvo in gozdarstvo,2018,Obnovljivi viri in odpadki,0
Končna poraba-Kmetijstvo in gozdarstvo,2018,Surova nafta,
Končna poraba-Kmetijstvo in gozdarstvo,2018,Toplota,0
Končna poraba-Kmetijstvo in gozdarstvo,2018,Trdna goriva,0
Končna poraba-Kmetijstvo in gozdarstvo,2018,Zemeljski plin,0
Končna poraba-Neenergetska raba,2018,Električna energija,
Končna poraba-Neenergetska raba,2018,Energetski viri-SKUPAJ,2236.468545
Končna poraba-Neenergetska raba,2018,"Geoterm., sončna itd.",
Končna poraba-Neenergetska raba,2018,Hidro energija,
Končna poraba-Neenergetska raba,2018,Naftni proizvodi,1662.13188
Končna poraba-Neenergetska raba,2018,Nuklearna energija,
Končna poraba-Neenergetska raba,2018,Obnovljivi viri in odpadki,
Končna poraba-Neenergetska raba,2018,Surova nafta,
Končna poraba-Neenergetska raba,2018,Toplota,
Končna poraba-Neenergetska raba,2018,Trdna goriva,336.083385
Končna poraba-Neenergetska raba,2018,Zemeljski plin,238.25328
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Električna energija,23395.7628
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Energetski viri-SKUPAJ,55119.156324
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,"Geoterm., sončna itd.",0
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Hidro energija,
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Naftni proizvodi,4078.115375
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Nuklearna energija,
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Obnovljivi viri in odpadki,4900.029199999999
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Surova nafta,
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Toplota,1920.367
Končna poraba-Predelovalne dejavnosti in gradbenitvo,2018,Trdna goriva,1693.051549
