Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
196,291.069325764974,290.1821843099574,291.09058091819867,290.7646965549593,292.03832161170993,293.3692597192393,293.0551803608109,289.6814569551036,290.78620231407143,294.06961355894845,292.097860585646,293.8262493683541,291.91377002384144,291.29539067066736,290.9574749542916,291.041583888217,292.7117544449193,292.1248573024216,292.1903082200989,290.64518503683763,292.0912921996917,291.5471709781757,293.0358248145804,291.5570059379844,291.5089756828138,291.14449563974495,292.58239401023195,291.31274248582565,291.7552883922678,292.3413182403321,292.1517375803335,291.9072385181044,291.354336123248,291.1886731885771,291.7029829951283,291.3587146196209,291.06574176469235,290.0210547300886,290.7616766616546,290.778252068063,291.33870619733375,292.31660142652424,292.7582501880057,290.8180660521999,291.1689016334948,292.43789158452705,291.5053972626695,292.6113012762018,291.25213909109084,291.8424568577142,292.9947058095206,293.2796194710718,291.8713637388469,294.569748931795,293.07827208472077,290.5818260164009,291.64376929829535,293.27074151121303,292.0643082081946,291.5996516685919,292.9075258502744,293.27914233726835,294.8265822780588,292.15240011580005,292.4107109797808,294.0675594142226,293.27274775655394,293.54892456516495,292.7798166359208,293.24900192510887,292.4944420678619,294.57401283652206,294.84363250924844,292.3691790702214,294.27224955933593,293.49941829314196,294.90245952181283,293.7216950553262,294.5251575548542,293.21961061109664,294.97191495121706,295.2285452959366,
197,291.1616235951908,290.20528639881184,291.17161366998675,290.81137834110393,292.09920335908356,293.5143055605157,293.10051877060675,289.65391276913965,290.74006761227804,294.07961975841675,292.0613511202966,293.93001752342684,291.95852224984156,291.3241012335926,290.9940078177338,291.0253669960051,292.69553290900694,292.2099967530015,292.23006991770853,290.656705275059,292.10135003146434,291.60893953122127,293.146971745469,291.51435806511734,291.49571229951533,291.2240319654891,292.65895331351885,291.31004312330055,291.79390280083385,292.37066549050206,292.2563163305141,292.0073845355438,291.3869810677617,291.3104360291015,291.6842807354472,291.3107340982252,291.06889419587736,290.05766979472486,290.808011388919,290.7454739699298,291.302551166908,292.45943349266616,292.8027745263323,290.83852336125096,291.29404746108116,292.44089532750354,291.478165269349,292.7184610130307,291.3592149590985,291.9269609551512,293.0006112238598,293.26792047604033,291.98172939921085,294.57111532139953,293.1465287082283,290.60542333922797,291.6451597402155,293.38659392168864,292.08764758757457,291.62310683261256,292.9790836957986,293.2137875005747,294.82711470011856,292.16333863433545,292.34086760897355,294.00819895336633,293.28260887245415,293.6637230608934,292.76007426431477,293.26080385122344,292.5243632640093,294.6142935510341,294.7815213870882,292.3402937143077,294.32781270473333,293.55002717462696,294.90934854116995,293.7616154340798,294.430623744405,293.2915020718601,295.0709493411795,295.26213764512977,
198,291.25783787358955,290.3194483740583,291.2736557282636,290.8990590374928,292.1281054040974,293.58243875395306,293.1979736225502,289.6261048928285,290.7658036157032,294.07364659992874,292.02097399127535,293.9943101072372,292.0053284922885,291.29732989022193,290.9952370385855,291.0878625447232,292.64552217974995,292.28344654726254,292.2398733721906,290.6652417305188,292.0178536041889,291.63665032597237,293.18953929001566,291.5578659205138,291.46996117199404,291.1937481502166,292.7519211450411,291.3316133297908,291.7679244013783,292.3656920103929,292.35411707399874,292.0801123498417,291.4413120932016,291.4356168768595,291.6978759252509,291.2847197421612,291.0964398698779,290.0979294073386,290.9149855188383,290.74671577495303,291.3096005093806,292.5759998528383,292.9070413147717,290.866244213077,291.4472678570549,292.4651588032656,291.55545033682995,292.8065614383629,291.53972111012865,292.00451997530064,292.9708273504,293.2752852309597,292.0921221905869,294.60421423252615,293.1662520304003,290.63785567409906,291.63216410088114,293.5057639482393,292.11819468270136,291.6930445526367,293.0460194815804,293.17077103078043,294.8388515502878,292.1845704151233,292.2697481313339,293.9506056385914,293.3242981931952,293.672871009599,292.7696802589061,293.2611499095274,292.52806103495107,294.61665165289054,294.7160098704033,292.3305814405508,294.37807238507844,293.5473269782882,294.9380525618654,293.77344976347405,294.3483482126731,293.3443781310343,295.11275127806954,295.2867790437035,
199,291.34685485249764,290.423515996496,291.40012540813257,291.00889500814003,292.1482926729899,293.68151956809174,293.2921613233839,289.62250440869326,290.8420282005512,294.0651239088074,291.95370194770646,294.00123297942696,292.0217466671059,291.25312456898257,290.9737384759262,291.17686253948943,292.6020277679944,292.3427821604731,292.20678170882843,290.6786633459848,291.9278968660308,291.6530155215558,293.20569911089297,291.58971522725295,291.504611797421,291.0953472148676,292.81047181894724,291.3489813337611,291.75702880500194,292.3251046577187,292.4321716359906,292.1557758807535,291.4893941987508,291.5486520748772,291.74613722375886,291.29054841999255,291.0901017832425,290.1262948099131,291.01712115665805,290.77831546355316,291.3038634484232,292.61109899302,293.0109155822472,290.88435890354896,291.6279879133458,292.4832834866729,291.6712036902487,292.91667760886685,291.69859867488805,292.03920137486375,292.96569793431786,293.3181160938444,292.2186362421678,294.66112062599336,293.1666224232338,290.6605652548176,291.61508310838326,293.6729672188617,292.129490176085,291.8238615570774,293.16402681277754,293.13069416445416,294.87526956552614,292.2348364196239,292.19936117819253,293.936561536368,293.3369300845493,293.6659357071725,292.8416608992421,293.25015943799013,292.54414706973785,294.60780544208853,294.66193657033637,292.33156981754826,294.4159130274423,293.5253919719297,294.99752751174424,293.7904561745514,294.3202033602124,293.38878273372643,295.0445868615194,295.33610539157735,
200,291.4276061601226,290.5003205436075,291.5640130253488,291.12697917846833,292.1967525089324,293.7812143127775,293.3851840070137,289.62524897674393,290.8454378696488,294.102828087953,291.87069472529,293.89449905196676,292.0300607124063,291.21032209424425,290.9732922188822,291.2787328706463,292.5977199020482,292.4069490051911,292.1682001268628,290.68577292828365,291.85055821640447,291.61489738602256,293.19107641899166,291.6035853574736,291.5304708973907,291.03526554372246,292.86457123662206,291.2504040404196,291.72979569565405,292.3063770885877,292.5508556518298,292.1738339873511,291.56362526353644,291.6679679161864,291.81034351427445,291.2907781164002,291.07451143140497,290.1331878700593,291.0870434190607,290.83233469401455,291.4139497042604,292.64147876099713,293.1089781688612,290.8872922598288,291.6844362480995,292.5076698409053,291.8024801131606,292.9863679941185,291.822939590127,292.0102628344696,293.0232176682488,293.41000154550557,292.2905741399354,294.63831128268345,293.1745908463788,290.6326358341379,291.65706986968087,293.79856380608567,292.15882908811886,291.94774132207846,293.29549732184205,293.0729744820196,294.9807645742409,292.2955043258763,292.1549970090465,293.92744171925085,293.28813400364766,293.68436968411754,292.88386983979694,293.24990906300496,292.5781673705593,294.5852709878839,294.6178452506593,292.3262405427578,294.4544164490029,293.53550289838745,295.0787750026067,293.80570967851844,294.3307253567799,293.3883493687236,294.9667798523745,295.3879862236546,
201,291.4849184283994,290.56113729200325,291.68878588169355,291.22127510830853,292.2226835606027,293.874237304277,293.44643943116364,289.6052512785826,290.8333890449104,294.09506049843685,291.8126582963069,293.8243664889438,292.0734270632192,291.163616101849,290.9552429763646,291.3476082608198,292.5234607954695,292.4830822810349,292.14080642501364,290.623157002536,291.7604148451046,291.56569445539094,293.20442725009605,291.5804511090696,291.5131970630468,291.00979623237345,292.918641932625,291.14997850300233,291.70977463788375,292.33440863219266,292.671729121102,292.0704897431177,291.635888464063,291.78161791704844,291.8539160992629,291.2671056220691,291.0380105735776,290.13155909855357,291.0961758460053,290.87720282010645,291.4733211458005,292.72784110827325,293.2037040001708,290.85414402542017,291.7417470283396,292.53253412427097,291.9263852389232,293.0603415387776,291.86577627687905,291.9860927458319,293.09150298777223,293.54845910475206,292.31220627953496,294.5860654198357,293.13530216481615,290.6229277551049,291.71453036436174,293.85845945982834,292.27026845668235,292.03730909260145,293.41791278186497,293.01377322825124,295.02402508203704,292.3709047821802,292.1495196746147,293.8899076252537,293.24895961868907,293.6804651530564,292.8934762448812,293.3194112501109,292.7337582216587,294.5651559785616,294.5703456857817,292.30718201376305,294.4777902328151,293.5967192102651,295.073950480092,293.82470871170517,294.35997113824743,293.4154204488452,294.8845889976217,295.37193032160883,
202,291.466952682694,290.5992746180774,291.7861337489368,291.3117241428499,292.1780474912524,293.93399943239103,293.4533843801722,289.6440656356523,290.82047201495755,294.0630625932845,291.81357340032986,293.8315734863281,292.10021816155853,291.14225365605466,290.9238110510629,291.3867930107229,292.4240081389445,292.48442682472285,292.0927392254862,290.5662561763781,291.64709387992104,291.5322008297293,293.263255494139,291.5121934465021,291.48694927765575,291.0205857420028,292.96180689820926,291.080840423058,291.7360119300512,292.357165214343,292.76333792623524,291.9743110493183,291.7104545808129,291.88649119585193,291.8970453134852,291.207425707977,290.9965325668611,290.12824583113724,291.1354395131596,290.90660213872934,291.5547140665844,292.7885596590816,293.28782454334726,290.78737287292864,291.8729041902495,292.5150458587223,292.04312989410107,293.15682252208046,291.92842404147865,291.9726333265397,293.1361101943437,293.6760505333124,292.3243584073657,294.61534850484134,293.06759249738104,290.6258331465591,291.7331310014055,293.87050530849365,292.3222225745619,292.0857778182798,293.5079103127504,292.95087268984884,295.03692752666564,292.4847503700593,292.13632876896065,293.8404227501708,293.1309829076933,293.6612735858932,293.0422301707322,293.4429425836462,292.85351217429445,294.54913398066003,294.4445493553005,292.3105186023047,294.5327213603241,293.6733242065378,294.9806771264351,293.83975469870643,294.3848360758361,293.47728828984987,294.815525332335,295.32242549913883,
203,291.4078376965645,290.6291340607062,291.88026029916307,291.4124443628248,292.1146571065959,293.9730673072818,293.4213897076511,289.6538440500703,290.77612178974067,294.05151980361205,291.82726105364895,293.84328982468264,292.1090787011267,291.1121589625368,290.92017303248724,291.55431331010766,292.34083264011355,292.49934825279877,292.07277346880005,290.5801165830493,291.5564906411734,291.51810490278297,293.2059788361173,291.45590230485584,291.4707606068275,291.0258592667325,292.96921252282345,291.0927847773651,291.75186377866476,292.32049436116233,292.82554610429963,291.90527030749206,291.7985922711995,291.9930268424356,291.89440386893625,291.1080575488404,290.9736918849873,290.1525978707325,291.1707867577879,290.99630018942196,291.55714404317405,292.6957387455175,293.3495877343298,290.71744699305776,291.9657259376272,292.4506682772354,292.1155263380425,293.1495505385461,292.0078574617954,291.95756663530506,293.1436668546724,293.7794287201736,292.39541316824136,294.67233867733455,293.0133538200055,290.63141119284705,291.73230011255714,293.860282407282,292.3633515469013,292.1201274626493,293.53611199281556,292.84516933035485,295.08305246642584,292.5130868585433,292.065197810349,293.7352223727021,293.0267622227326,293.62199338357357,293.17232098765817,293.57984529858436,292.9258874906818,294.538820706881,294.3527200641929,292.30411914698766,294.5774346664705,293.6686126721812,294.8748047849921,293.85141444035867,294.37133832677364,293.5712471922289,294.7504684108303,295.3014939040785,
204,291.32709647167025,290.69412785610666,291.92756240414997,291.50928814484325,292.06949917254906,293.98703991960906,293.401697056992,289.6744121152245,290.7936879078247,294.0929448824061,291.8327737546057,293.821775393909,292.0514069822167,291.03924342472544,290.9492277167033,291.6455773397272,292.2190483641655,292.53716748539466,292.0832241807178,290.603835706803,291.4936067790432,291.45241040890835,293.0824243353916,291.4131790552384,291.4294437313842,291.0133900203441,292.93407347503955,291.10551141560103,291.66429672465705,292.2296605408818,292.8516519361306,291.80362763310643,291.8626478595261,292.0713043533588,291.8651391791416,290.9773992511995,290.98204760814025,290.1678598795983,291.1754058671128,291.03027419434625,291.5949092959596,292.6057177780556,293.4164446541721,290.6874537554144,292.0543293962964,292.4065935055515,292.1776940953887,293.1049203058911,292.0654631939792,291.90132535571263,293.13054441152974,293.8237363311011,292.45908548452115,294.691019617043,293.05408557636895,290.66553827312225,291.7052867964768,293.8007842389011,292.42554661485013,292.12165967853895,293.5635380081492,292.7125172945771,295.1219986045296,292.500392110471,291.97324256207474,293.6528139695645,292.96817411700937,293.5782774596116,293.3047561677578,293.6611825975865,292.97989411131584,294.58602543526615,294.30184980138307,292.26496004006003,294.5786693263525,293.5991733161378,294.7397468121125,293.99526568329,294.37684261262694,293.61266061046035,294.6977544963335,295.24820799344525,
205,291.2834949469356,290.79651372780467,291.9451266493603,291.62016385540636,292.0124987633903,293.9975488445448,293.4182212800727,289.78125161631567,290.8719069235162,294.1547856437103,291.7947534831345,293.7807471847374,291.9682107663245,290.94922003279015,290.97343863655215,291.7049651496698,292.1172418518195,292.55201927079236,292.1061559406936,290.6303417819946,291.4069974176921,291.37416410826995,292.9801199080414,291.38707138901754,291.3806280494488,290.96485275518705,292.8969069260817,291.0593931848334,291.57959212711654,292.1251736641331,292.84571664560843,291.7229113456531,291.8882615489086,292.0929582747355,291.8265452823904,290.90676804198193,290.9419010221683,290.18127715923345,291.1823425421248,291.0072585527213,291.59105946307125,292.5065128924517,293.47588831679866,290.6700097076429,292.16754423624934,292.37900421668525,292.2108313234577,293.07484652185303,292.14399854572645,291.90151357951413,293.10465242082,293.82753464713625,292.5238402961131,294.6807665189508,293.20012079521905,290.79823489868625,291.760092890428,293.7993986330998,292.4542852708802,292.12235224412336,293.63203104988474,292.59902829670915,295.13124853505366,292.48841659719074,291.8819091591629,293.586319694503,292.9682117284171,293.4841346179502,293.4075362793585,293.72535340612603,293.0501417791007,294.64079298137267,294.2852487263433,292.18533707466787,294.62999780181076,293.5216280090153,294.624243833679,294.1321411004534,294.4024600734125,293.6118367256463,294.5572635350783,295.1952547487866,
