Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
203,291.6039653400798,290.0814251463055,292.89628450163116,290.8630767934051,295.4041261777773,293.30436432667267,292.7056179395962,292.06488450717575,289.96552027887475,295.39660901639047,291.21990173116274,293.3184861403245,292.5511685884916,290.8604751978165,293.9899247277787,291.1495890075907,289.27787831065416,291.14583970513536,293.05122548756583,290.45645935282164,289.8961519234346,292.3800422193366,296.05743385845926,294.1189553955972,292.8039096930088,290.1472546923291,294.9179836175381,287.8113568763593,294.27586817479397,292.5057009742373,290.9341448549822,294.1774158966847,290.5571704906422,289.2549909095624,291.86887546860686,291.66371104481453,291.08076940962684,288.87422353444083,291.3746582701966,290.65831312242443,290.52381310096155,293.31573475149526,294.85525467980915,291.3553191803314,292.85168613531647,290.5466574644431,295.00812762473527,295.231212574047,292.7067037170186,292.6168960738968,293.385747665014,294.6788819700807,291.664310553135,294.254396431612,295.7726554451408,290.063473991422,291.89398226895173,296.5999104146992,291.82386941874853,291.17251877557663,292.06088424514934,292.3493999998211,295.96778271573805,295.44097788604626,292.11632238814246,297.25892845964256,296.8638970790765,290.9243799006983,294.06972629421364,294.6264294075878,289.88393147786456,292.11880113091655,295.7306894155649,293.91056035639167,298.17807934659737,295.7191212413075,295.3638648847084,294.14784089811553,296.72413484342803,293.21336828657996,294.6236981402387,298.4026138249771,
204,292.14964478880495,291.0593944731213,292.5808834313473,291.0731051378634,295.6970923566993,293.36182903806804,293.38907463995963,292.36818150111606,290.35612113309867,295.29300619831014,290.75615851433724,293.0518077808422,293.0206855522407,291.4386699522808,293.0514325152387,291.10569981166293,289.4583773770175,290.8404817127046,293.18231167636077,290.00143589117584,290.16059087396974,293.048353146284,296.12555479392023,293.639899397071,292.6170595050295,290.16173478011245,294.43316069103423,287.6458793891655,294.43133153670874,292.59929928063474,291.53289515456873,294.0673408927498,290.22572969429655,289.4093549679487,291.3542808001731,290.44901597019515,290.39645206884586,289.3146275111607,291.13252990499086,291.2169146974445,290.1805251125014,293.04708895840486,294.73777452405994,291.39212639777213,292.9650015918326,290.47565200302625,293.83236549014134,295.7820215469751,292.9308368836567,292.7455297896277,292.7569877428886,295.0068180517399,290.6343665489784,294.61349610269286,295.8184856931805,290.41214984153214,292.13097306136245,296.5465339409126,291.5038302355197,291.8643396398523,292.3099714006696,292.13380348289405,296.09621286916206,295.1542495895218,292.3416886661515,297.5453766204498,296.0792458782265,291.2232458093664,294.2464957324577,294.0760104560153,289.29958592229707,291.9387676532452,296.1093590146019,293.3203425704341,296.85957811516283,295.74835808722526,294.466542897207,293.9888889186985,297.231440505702,293.4990021981599,294.64833063258357,298.24876197004494,
205,292.44126215784536,291.90418553614353,291.8675537109375,291.55677834535254,295.8763864817637,293.70055515163546,294.1954305460165,292.60122367663257,291.1426959474445,295.3467930385045,290.50561210436695,292.98385027651386,293.81738001785,292.2391115964114,292.0784874102135,291.4229589888464,290.00815914838745,290.69929767091634,293.3413794660743,289.35401676164,290.7857178628663,293.74571837261044,295.26876372732085,293.2247206020705,292.1499173230741,290.31888197455214,293.9382750123412,287.62252461080584,294.5662447192293,292.81372249170096,292.3851549756396,293.82482205904444,289.6419425098014,289.8321750067966,290.8993503444798,289.51454056400956,289.7111056261447,289.58753469837455,290.87669277540493,291.2132175990513,290.26622227260043,292.38356336656506,295.14768763950894,291.22545458894945,293.0883519658239,291.0577169006124,292.83584181118357,296.31257523197826,293.2345957773509,292.9275688199333,291.9495138650412,295.5011631333347,290.3546014024224,295.12775239490327,295.9673593821543,291.0850597563244,292.42164650941504,296.5195552839901,291.58060262491415,292.59611762748966,293.153086456187,291.9269231439947,296.3592597486335,294.2052915244749,292.77491139841607,297.5192554739368,295.50939617226845,291.3936868185525,294.3310817397121,293.4713410877046,289.3886889782581,292.0604766733917,296.49072053231595,292.6168546012906,295.73533904246796,295.65297768840855,293.70533478565704,294.05116892384956,297.3266024746738,293.6471716353308,294.8260549468435,297.8481298872839,
206,292.6497096246852,292.4531102442479,291.60672086499113,291.74677396781277,296.0297157371437,294.3441450517256,294.84556082142143,292.54107386550623,292.1566262716775,295.25682732997797,290.282224438566,292.57611184591775,294.23322539277126,292.97557263496594,291.2965048765525,291.94926994798817,289.6292482033754,290.84052229102275,293.6821916181962,288.6939688322745,291.2290545453082,293.76126679920014,294.36626973693626,292.9233652191721,292.02235708830557,290.16330593234886,293.6933943640181,288.092783721812,294.96396332346035,293.1208189800109,293.260006076687,293.3986663259429,288.9471375182435,290.4444280491644,290.7330778352507,289.20606608967205,289.6128335470682,290.47823638357085,290.4871389088613,292.0680691785428,290.07138340988433,291.77420804090116,296.43786319271544,290.75715352152724,294.0819402561956,291.5864995600103,292.25685102861,296.26125181987607,293.1328344100561,292.9443729386661,291.3267456725403,295.59399715884695,290.8508035848429,295.4463173443581,295.6469314072158,291.8153445065676,292.874757871523,295.72489811823914,291.4157489036029,292.7576698610634,293.8379379104782,291.8121374780005,296.09474176539607,293.1736227741171,293.7521244929387,297.2412600115542,295.2043726435511,292.24828587346894,294.2385383578011,292.8513599437672,289.07687724466285,293.1837813269088,297.1659237369076,292.5054677886404,294.6399937444554,295.23837224380435,293.3132829491472,294.3687350653903,296.6534532260546,293.88920587672413,295.2733039157294,297.4009266388722,
207,292.6183320768587,292.28649555807146,291.76164687160167,291.72311826153987,295.5051151038089,294.92103738749853,295.27271648029705,292.33306795336824,293.1053099020934,294.7834699581831,290.41978940858945,291.5330021337712,294.44491800720436,293.1479154593779,290.71703363774895,292.5679004934681,289.69009265270864,291.3664813478351,293.76920617631066,288.4122105413304,290.7376878899095,293.176287752368,293.51917252872454,292.4582826942751,291.93118934491616,290.2762238778474,293.400158445477,288.6475148183522,295.2480322310339,293.3016072367573,293.89032586066276,292.86205853472694,288.6061596992688,291.08945529364837,290.72872064052484,289.17152935768655,290.0114371610648,291.4417944827796,290.8585449889466,292.9026218735691,289.8608757270561,291.5482648353437,296.8924521421775,290.473401527265,295.0201386951265,291.90524817386387,291.86261198721525,296.07149217766283,293.04170489747884,292.9328519381009,291.1784143692407,295.27960417471525,291.5208048279032,295.652107993325,294.8192039182334,292.437753977793,292.67884653391854,295.0777666140825,291.5714786515568,292.7056193928142,294.35209337171614,292.2490442296961,295.25276826851535,292.0868922642299,294.71676848135587,296.84257848271517,294.92028193770744,293.2678125402429,294.08938576275614,291.78909536508417,288.9879454448546,294.0951318985376,297.6476178850446,292.72179717458647,293.32634704366274,295.0935922699533,292.94720872592575,294.9624658381982,296.2924335186298,294.3002247792897,295.58851170801853,296.9866072546431,
208,292.3797879061856,292.52257495922044,292.04684873028987,291.9957624162946,295.1391808366601,294.9749402615613,295.8553483564775,292.28456445491355,293.64075467176053,294.1525305444068,290.6935866359389,290.7901958982586,294.3829465314145,292.59798613048736,290.2801756247496,293.2253363193609,290.0419465788118,292.48964693956754,293.8164838294843,289.26651973514765,290.49497376606143,292.6892577230712,292.7953178210136,292.4905500586653,291.7725324805403,290.2002399151142,293.1446709825006,289.06399692633215,295.0236343551468,293.2777060484275,294.42195414448827,292.37831724956357,288.55974123329463,291.5579441615513,290.5940475743332,289.30708598042577,290.26005895146517,292.00220643207706,291.571774660886,293.27982215741616,289.727057600196,291.58949698982656,296.93060425698974,290.6207734831087,295.32729320037055,292.1800259880094,291.3530852488982,295.2919615581358,292.76668037163034,293.1895576449104,291.1359753730969,295.16256177294383,292.4809855366801,295.80848129328353,294.47062677516163,292.56325332585703,292.51668730236236,294.6033310663132,292.01799508678175,292.2807976020561,294.5867233555832,292.6440646552341,294.96749632000484,291.55616095127203,295.8871064238496,296.6823600796989,293.8133525918255,294.29686907534193,293.8966707222628,290.3624033945384,289.12602328904813,294.54039901342145,297.4792330675509,292.4003659202939,291.9732271411043,295.1017668448088,292.76342929937897,295.7021131131238,296.0541453378978,294.7529605404361,296.04281951568936,295.96075472988923,
209,291.62371546706873,292.20250056340143,292.434081919464,292.01968786218663,294.7673826112852,295.12041465004717,296.20772957714485,292.3722381032867,294.21872160635587,294.15290782215834,291.34146800058664,290.8805154094766,293.93869476877285,292.1253209376073,289.88278544778785,293.41281787467085,290.08580905788546,293.6029098566635,293.3934818030277,290.3273426097828,290.25562753083506,292.33712433196683,292.2587699470939,292.6403658800509,291.521731533847,290.0967344626402,293.41744436187184,289.50123311137105,294.50428431025347,293.0911608126574,294.57023469694366,291.84955001663377,288.9129612961095,291.8901024004478,290.38526933271805,289.3642403738839,290.0028384701236,292.3022786234761,292.3512794578469,293.47334239247084,289.76151619376714,291.5362964672047,297.23871162610175,291.2213671338427,295.01397682720926,292.78965720152246,290.3215918907752,294.5391629956144,292.1090840210408,293.469242529118,290.88648422297103,295.43393212622334,293.0978707673348,295.98852997385103,294.404786609468,292.5817047230926,292.55722481863836,294.4525582449777,292.2957563574934,291.96380693484576,295.0500213287689,292.71051226605425,294.5052303551754,291.66989180456585,296.443358145354,296.5859844501202,292.87993915264417,294.76858330471606,293.65699863084507,290.341557094029,289.9478589850904,294.7165169628548,297.4971993135445,292.3338494492974,291.0131217760917,295.04694151267023,293.4622068300352,296.18005449343946,295.710682180775,295.56750063494445,296.0983382563888,295.5117560865241,
210,290.99084942157447,291.5968342875386,292.9401728032709,291.7764935056805,293.90503365652904,295.1093662806919,296.55494639637703,292.6907337454212,294.8718370151171,294.3162008991171,292.33150708544383,291.64170798277246,293.5665097638364,291.63617245181575,290.0122154152,293.389420170487,290.10830274868357,294.8387482471955,293.03687082367503,291.06225127614897,290.22529976533883,292.180425958319,291.94909980969544,292.8593365456158,290.52589947487405,289.94250857175047,293.7485809885102,290.1177054045401,294.0984239962511,293.66265466711025,294.54595187120816,291.3944915659698,289.593022273137,292.87509032308833,291.1110969515511,289.2741515889709,289.6112084021935,292.63753422887333,293.05896141415553,293.5450202466804,290.563483493232,291.8731668213785,297.6094748248984,291.58531675233945,294.6349833841289,293.8465885819096,289.87741826654786,294.3568099584335,290.9746569958362,293.9168311038733,290.8686960520762,295.84206885033905,293.0800283802298,296.127197712769,294.48244110219207,293.0816215543083,291.7708094111292,294.3955384418641,292.59805968567565,291.692865280878,295.5895212473887,293.00881823864614,294.3571562714629,291.7195593306433,296.5163339468149,296.03962075928627,292.51442285335105,295.0877254052913,294.1776023557335,290.78555946210366,290.5981923756582,295.20907134450835,297.5125900100876,292.49494090097727,290.4909143692408,294.59166832109946,294.66923159644716,296.51862198267224,295.15958245245963,296.39277419764477,295.6089194720481,295.0111531128377,
211,290.4042535020318,291.29923144888966,293.478526580028,291.3405931633471,292.8727690867889,294.63615009461563,296.59361887502143,293.02755893805084,295.3723330096011,294.3519514034956,293.31599588359234,292.20463288136017,292.9142369979467,291.43971783424905,290.3749016283196,293.29229870471323,290.02454686426853,295.9487579681061,292.71490165514825,291.0252524575034,290.18553077781587,292.04069446382067,291.86801471640337,292.55333019438245,290.12176513671875,290.19730888618216,294.44047797905216,290.83256793458816,293.8534950563759,294.2311736725189,294.56214642088054,291.1404053405091,290.04904040661484,293.88669259207586,291.6862991947831,289.2239953344995,289.93796704190987,292.88339345184437,293.5784562219194,293.6148761008685,292.04260242727645,292.3180656013908,297.3086592565963,292.10493240076977,293.9211616935311,294.5080815689031,290.23155508635244,294.26682949415493,290.21536109561015,294.4713509248726,291.314713474595,295.89342959896544,294.11571572551793,296.1641356080443,294.05381132132834,293.493907662975,291.4129890190376,294.8013628725604,292.6086019998068,291.65029661297365,295.8708973419972,293.6614464840173,294.38114152286516,291.8853753058465,296.4491545848357,294.9605981177026,292.3008508926783,295.1608136634687,294.95450220352564,291.50648850661054,291.19982172368645,295.5830310639881,297.52669829763335,292.8260864704956,290.8580519008986,294.21395628094234,296.1101369333791,296.7694215879335,294.44584292457216,296.59618782909797,294.94630381825203,294.91554500593804,
212,290.2520100240742,291.2302990588513,294.2045767647879,290.90930097531054,291.9137455866887,294.25340343656995,296.534658914084,293.1955228812528,295.28426252092635,293.5258123935797,294.198487110627,292.498782985813,291.85072376963853,291.2012729295444,290.60243677830954,292.49384998139874,289.83322300055084,296.0343971112709,291.8957719628191,290.9175136691921,289.79587160885984,291.83413428002655,292.61937504024297,292.007569141877,289.9311079647078,290.5588871882512,294.86652393830127,291.0812206897107,293.52250922905216,294.4330717093778,294.56915685632725,290.5714730622567,290.3217129550137,294.65264445434116,292.2201235145876,289.2785237630208,290.2361931992974,293.1043000273652,294.0675019763765,294.20923298706504,293.4331613617502,292.7124314081101,295.80563276241986,292.74769854982253,293.2951253255208,294.99828196095893,290.92801059820715,294.1336868900956,289.339354462676,294.55923618414465,291.76260756048964,295.9397897126473,295.033701355204,296.3719899383657,293.452394590273,293.4124771509414,291.2581838530935,295.14757127028247,292.24549099988553,291.63676145225213,296.29314995510674,294.1237197149368,294.278568700993,292.50831050663203,295.8024011409326,293.7837820646963,291.3838778205843,295.19745040725877,295.0843117961953,291.86441733112264,291.71264145400494,295.62790162921385,297.58326961531304,293.06954698946885,291.4126741178743,294.1722248901814,297.26246167975904,297.04438764970376,293.8619836381067,296.26659239604794,294.52424906636327,295.1588372869806,
