Day_of_year,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
72,13.837221830319136,4.8373200587737255,9.287322594569279,5.829481393862993,7.372960860912617,11.24654728327042,12.650232853033604,11.048974232795912,8.619025108141777,12.126623618297089,10.763997016808926,14.116300020462427,10.18695312891251,4.443791970228538,12.775150445791391,8.235100024785751,4.829301485648522,4.340083813055967,4.242811789879432,11.413486627432016,10.546001507685734,13.304941055102226,7.958336353302002,7.060236515142979,15.293287766285431,8.65105743897267,5.922697360698994,11.308540393144657,6.210817068051069,15.928749793615097,7.623802209511782,9.137368079943535,8.79969867070516,7.308690609076084,7.487701526054969,12.503788507901705,6.787854512532552,11.464709147428854,10.419520280300043,14.449142211522812,9.676940355545435,14.965779182238457,8.98887477776943,3.9988135191110463,8.570942964309301,11.890083679786095,13.527713384383764,4.404858149014986,10.713035534589718,13.573606784527119,12.455202616178072,9.904254778837545,12.760305991539589,8.035599989768786,13.697755984770946,7.886802881191938,8.931193681863638,8.829727661915314,7.200149902930627,12.846190966092623,9.28556708800487,17.749405200664814,7.9370395587040825,7.53489428300124,12.995555217449482,5.585369421885564,7.655663612561348,10.777960997361403,8.803189791165865,9.591760024046286,6.882273380572979,13.864478673690405,11.199625541002323,12.303212997240898,7.519927489451873,8.651014034564678,10.436100103916266,6.4155845397557965,13.439937689365484,9.588393076872213,15.988948479676859,10.018469651540121,3.4627870535239196,12.228019640995907,
73,12.663708368937174,6.218558018024151,11.939311638856546,8.685370628650372,4.9109218670771675,8.713615515293219,14.534632438268417,16.603876358423477,5.2855676626547785,13.174012697660006,8.317505885393192,15.290621953132826,5.317522507447463,4.679779340059329,15.671086164621206,7.821457887307192,5.47818023730547,4.92872133010473,5.710753770974966,10.1189406590584,12.849853344452686,14.208792637556027,5.840215848042415,7.85401577827258,13.655340610406338,9.772883415222168,4.947354818001772,4.600025397080642,7.785597642262776,18.18869245969332,12.92305809412247,11.756010153354742,8.940118484008007,8.493140868651562,6.919680387545855,12.342706778110601,10.397024937165089,9.69924188271547,12.553238208477314,14.144038909520859,11.129796981811523,9.176307030213184,5.368963045951648,7.007445469880715,9.16274167329837,12.258173844753168,12.024190951616337,4.855869342119266,11.361648070506561,12.013074141282301,9.487586852831718,9.608125503246601,13.469397006890713,7.5394404117877665,12.637639094621708,6.343544348692283,11.091631742624136,10.73426071802775,9.57139823375604,11.921575155013647,11.771959133637257,10.557032291705791,10.785330625680777,6.163105292197986,14.601322222978641,7.49663425103212,10.245079798576159,10.538205794799023,13.56034063681578,9.639417501596304,6.59723669443375,15.548760120685284,10.291954529591095,9.551190743079552,7.648187160491943,8.729666758806278,7.159553038768279,8.929660222469233,11.898081632760855,8.0735809864142,10.730455129574507,11.038946432945055,7.259763827690711,16.592062020913147,
74,6.078575189297016,6.184216658274333,11.52366339854705,10.347471066010304,4.411046144289848,8.751890500386557,13.456345166915503,11.844695042341183,5.849701123359876,12.269968228462416,8.731833250094683,8.77533193734976,3.4531022829887195,4.688896943361331,14.400258406614645,6.081665742091643,5.478158101057395,10.975587086799818,4.326887332476103,9.524424724089794,15.284844691936787,12.221014181772867,5.359809606503218,11.781666511144394,15.81771774781056,11.581380795209835,5.635876924563677,7.948160892877823,8.668178313817734,19.793766535245457,11.664815046848394,11.16325141222049,7.577906388502854,8.259647797315548,8.888788675650572,11.208908350039751,12.640919807629707,10.354473297412579,11.394424291757437,16.214153729952297,12.555706195342236,11.866010568080805,4.8213527752802925,13.648862765385555,8.76294505290496,10.586790598355806,10.507109299684183,4.46007366058154,12.119149941664476,11.369944230104105,11.838313811864609,8.78081348614815,11.981244258391552,8.613886087368696,11.487564233633188,7.662712378379626,11.948982996818346,11.571125348409018,9.62985617075211,12.783666635170961,10.21378832596999,12.010527341793745,13.08999301225711,6.482239258595002,12.036287234379696,9.783507958436624,9.402835259070763,10.544713044777895,13.720598391997509,11.068323673346104,7.0213685769301195,16.989499385540302,9.559951390975561,4.66803057377155,10.369403276688013,9.299448025532257,8.350268706297262,11.711039983309233,13.395288076156225,11.010210770827074,4.654243126893655,6.227235170511099,11.660057165683844,8.82641202975542,
75,4.461646190056434,5.536658849471655,10.643200531983988,8.92692660062741,5.310933204797598,11.064998846787672,14.776201639419947,8.290922262729742,11.901291138086563,8.130051013750908,9.413048976506943,8.150936701358892,5.064495587960268,6.853212368793977,12.472793456835625,8.128748991550543,7.448560140071771,14.143466876103329,4.156349652852768,8.362771559984257,15.662231078514687,9.735253309592222,5.198631268281203,10.46310033553686,9.908185640970865,13.519537485562838,5.125894803267259,7.431814193725586,11.738422760596642,17.033730604709724,8.039785006107428,13.141105480683155,8.75043718631451,8.552074945889986,9.276392863346981,10.05779636823214,12.040496899531437,10.126896320245205,11.256259380242764,17.11971999437381,12.043635637332232,12.187003478025778,5.073658747550769,14.030394309606308,7.825507310720591,8.619094824179625,9.665407645396698,5.362804351708828,13.495061434232271,15.854831646650265,9.028184939653446,8.754577807891064,7.4291773942800665,9.344024756015875,12.735197385152182,10.578398508903307,13.284633612021421,13.278288156558306,10.134746869405111,9.192668046706762,7.9142399323292265,13.391432737692808,11.014461089403202,7.0300709039737015,9.619496859036959,9.47964746524126,8.614861121544472,9.921289798540947,14.518057994353466,9.47366823294224,7.715561817853879,21.640622603587616,7.135303741846329,3.7024311285752516,13.191134330553886,13.559882090641903,8.50695581925221,9.857886742322872,14.253329863915077,13.127157675914276,4.9029125189169855,5.821983887599065,12.672423264919184,6.683174879123003,
76,6.964734664330115,7.998432245009985,10.405968225919283,6.145883474594507,6.920762600042881,12.09484506264711,10.723240534464518,12.652593148060333,13.20684772882706,8.337836840213873,10.422040939331055,15.012831052144369,7.37264347076416,6.087167226351225,10.695221106211344,10.567260460975843,9.80662161264664,14.683252432407476,5.653217156728108,9.80865926008958,15.271517509069199,7.961480910961445,5.0405039970691385,11.59704020084479,6.327257290864602,12.212416991209372,8.06348421634772,5.293040324480105,10.328066899226261,15.770908208993765,8.291905342004238,14.062631973853478,9.043684727106339,6.275201552953476,11.807251245547564,11.100541457151754,9.174452390426245,11.20321865570851,10.13084692832751,10.058664248539852,9.200157287793282,9.954104704734606,9.146970699994991,9.726501440390562,8.053318109267797,9.421563796508007,6.580314000447591,4.682092544360039,10.729051162035038,13.449544931069399,6.775540840931428,8.87271953240419,6.82663850295238,15.172118064684746,10.255355773827969,7.461394236637996,12.405974388122559,12.09745632073818,12.933484004094051,5.899516411316701,9.990959949982471,17.231065847934822,10.091799846062294,5.728057549549983,9.97505476535895,8.288407203478691,7.89254633585612,12.457335447653746,11.634079810900566,10.424184640248617,7.6519096325605345,16.143540088947002,7.3862151977343435,8.039867853507017,9.85209656984378,11.258824030558268,8.398868964268612,9.78224464563223,14.806591840890738,10.163107554117838,9.174424929496569,5.995313412103897,9.536012197152163,8.82930136949588,
77,10.89501071587587,2.739075391720503,13.823506110753769,8.735640501364683,7.0958159397809935,8.283524928948818,4.125362078348796,14.066506654788286,11.84067481603378,9.825496808076517,12.493114691514235,18.47493267059326,10.442632063841208,3.9709831323379126,12.312185483101088,5.49515256514916,8.137757093478472,14.537794137612368,5.108474205701779,12.249678244957558,10.52428217423268,8.407380385276598,5.736082064799773,12.290815280033993,9.387188679132706,8.737599201691456,10.047428742433206,8.744986155094244,10.014380320524557,13.670894182645357,11.763686229021122,12.225572048089443,9.297750289623554,7.364218002710587,13.738334044432028,10.883664473509176,9.242014371431791,11.527092640216534,9.802194949908134,12.756176704015488,7.74166961816641,11.522558689117432,13.68473649636293,10.769574898939867,9.228254195971367,6.9882702093857985,5.6992615675314875,8.199582711244242,9.797495108384352,17.763156964228703,5.328719884921343,11.451697129469652,8.570073482317802,13.176988088167631,6.953938985482241,12.959187116378393,11.94392030667036,11.033638269473345,10.197822130643404,5.892883863204565,6.268615857148782,13.65750320141132,11.447105921231783,6.920733268444355,5.993633233583891,12.33350822253105,7.427110598637507,14.119939632904835,9.356506274296688,5.918313301526583,8.58694208585299,14.498160753494654,10.904094769404484,15.336906139667217,12.404279733315493,8.139278118426983,7.437570364047319,15.170202670953213,10.156654357910156,13.333232659559984,12.389968725351187,6.116983780494103,6.514549927833753,9.473205493046688,
78,11.223015662951347,4.891004409545507,14.563648468408829,10.495497190035307,8.918407733623798,8.570980230967203,4.072958781169011,17.59823297842955,6.519758738004244,5.9944783724271336,11.83743149194962,14.887976817595654,9.60050466733101,3.881211140216925,14.934825921669985,4.565033417481643,8.402823753845997,12.529561409583458,5.666244959219908,15.705889946375137,9.309286227593056,13.998429273947691,4.540972465123886,11.423627535502115,10.8555634082892,9.852287757091034,9.097823766561655,6.86411801362649,9.665771362109062,12.185553281735151,8.706827444907946,16.078177721072468,10.904838341933031,7.16855989358364,13.080578510577862,16.387128194173176,10.838104248046875,13.545786490807167,6.798774242401123,9.803805155631823,8.221857975690792,6.945303623492901,8.193279657608423,13.3235472654685,6.68865014345218,9.625965570792173,5.842573997301933,11.322289515764286,6.190694038684551,16.51735895107954,5.9131502371567946,12.767874570993277,6.525397899823311,11.003363254742744,10.958585029993301,15.363855924361792,8.07798443085108,12.380551387102177,8.749156756278795,6.205910199727768,7.527526341951811,14.018579018421661,16.034412750831017,8.524128412589048,8.769252752646421,17.182454598255646,5.725066184997559,16.652752387217987,5.372151234211066,7.3872079360179415,9.441293129554161,10.351670583089193,13.273517633095766,7.9025169641543656,11.578564815032177,7.996883086669139,9.156015102679913,17.015908754788914,9.249394649114365,9.994672689682398,9.537705690432817,5.817607989678016,5.4081636514419165,12.091177451304901,
79,10.592231408143656,5.831504234900842,12.798377868456718,8.281518997290195,9.871444885547344,9.813331542870937,6.8931163518856735,12.234615203661797,9.682483184031952,5.133903857989189,13.87761920537704,11.49201250076294,9.704814079480293,3.7253138652214637,15.523147240663187,9.554072208893604,13.044355074564615,12.237466861040165,7.939981998541416,15.12499356881166,9.695546712630835,6.277235520191682,4.341606421348376,13.302711951426971,17.4103266398112,11.548513632554274,4.823739412503365,6.547127650334285,11.063689476404434,11.629899073869755,6.468168136401054,16.293963236686512,11.721233905890049,7.635551574902657,15.59699657635811,9.867599572890844,5.901867114580595,11.018889769529684,10.666882050343048,12.661411138681265,13.012213169000088,5.419165281149057,7.232545021252754,13.117381658309546,5.464262167612712,7.831906110812456,7.042408307393392,8.767138799031576,12.06900254274026,15.670934481498522,7.308866415268335,14.791300382369604,13.58901278177897,7.475207561101669,13.129682443080805,10.769129912058512,6.355388641357422,9.257999860323393,6.716904028868064,7.100534011156131,6.8071441650390625,13.854905226291754,18.055342918787247,7.6317745722257175,14.008537023495405,12.605886263725084,7.311173402346098,9.200097695375101,5.891273058377779,4.963052951372587,14.154929307790903,6.114206314086914,10.97140414898212,10.908551631829678,9.365077862372765,7.9982470243405075,9.840438121404404,14.762645599169609,7.600205140236096,6.21080878453377,9.19521105595124,5.6936319302289915,4.158702391844529,15.569139064886631,
80,11.644751010796963,7.659189481001634,9.61863307463817,7.4916271429795485,7.391216461475079,11.631880344488682,7.2677298325758715,10.068527319492437,9.178148514185196,6.149237730564216,15.051647675343048,6.873057683308919,10.710566337292011,4.432487689531767,13.849667280148237,14.83677294315436,14.566242046845264,14.002559295067421,8.285030597295517,11.561063032883863,9.54826362316425,8.375429825905043,9.975846266135191,13.458666434654823,17.403357041187775,12.743771186241737,6.923251323210887,7.692784981849866,14.17704882988563,8.684707482655844,9.383199190482115,12.929186331920135,11.857292517637594,8.685139215909517,12.57827255053398,10.085998486249874,3.7801910730508657,11.387480882497934,9.853128946744478,10.115467230478922,10.801819740197597,6.790147830278445,8.834563829959967,12.515673050513634,7.48814318730281,14.518334657717974,8.977910494193052,5.049232244491577,14.982816867339306,17.947045644124348,10.503855020571978,14.468377529046474,13.331292641468536,11.42033853286352,13.132231369996683,4.946183657034849,9.475825456472544,7.127677929707063,4.618820049823859,7.239542178618602,8.932048186277731,18.5401126176883,18.306944113511307,6.46968203324538,14.335749210455479,9.685046171530699,13.211318774101061,7.053637565710606,9.022456804911295,5.092974925652529,17.867230586516552,7.654737973824526,13.46438786922357,8.12038919253227,8.593099887554462,8.58134248929146,13.02280086126083,15.991294053884653,5.625527852620834,5.905371109644572,12.907777859614445,5.879848749209673,3.4222778846056032,12.387820219382261,
81,11.455758094787598,9.980718417045397,8.126825332641602,6.9832317767999115,4.553515752156575,11.64807730454665,11.65795817741981,16.843102821936974,10.283514120639898,12.342963903378218,11.017029762268066,3.3221324651669235,10.261089691748985,5.542654037475586,11.438395108932104,13.960924001840445,14.437198321024576,14.906285677200708,5.6107737345573225,11.189182770557892,8.702693022214449,5.204097527724046,10.91764935469016,11.097346391433325,13.912609173701359,13.86943856263772,8.391830982306065,10.430070253518911,12.496207383962778,7.64321720905793,11.089376107240335,17.069567875984387,12.08467339246701,8.61752890317868,11.650298265310434,4.613905656032073,4.108505194003765,14.90875315054869,5.7322983497228375,14.252138553521572,10.07949569897774,8.896033910604624,5.778129663222876,16.03313719920623,7.431490824772761,16.33307752853785,7.830958623152513,7.134885946909587,18.020896178025467,11.360319748902933,12.43430660932492,14.3434175100082,11.883746562859951,15.587147688254332,14.038737712762295,5.176849732032189,11.887466528476812,7.661043105981289,4.460336740200336,11.054932031876001,7.257380412175105,18.31823620429406,11.885448749248798,4.054704782290337,14.837071810013208,8.07827438452305,15.482448186629858,7.033668615879157,10.542107044122158,5.694543532836131,19.89079829974052,7.999001136192908,11.460011873489771,5.59889407035632,14.284127479944473,12.951179993458283,10.067666445022974,16.101433533888596,3.446739905919784,7.635605151836689,7.204763999352088,6.5700584802872095,4.531353443096846,14.591596089876615,
